stn_id,stn_name,stn_lat,stn_lon,open_status,opening_month,opening_month_num,opening_year,closing_month,closing_month_num,closing_year,duration_days,borough,puma_id,puma_name,cd_name,ct2010
545,E 23 St & 1 Ave,40.736502,-73.9780947,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061006e3
464,E 56 St & 3 Ave,40.759345,-73.9675967,0,June,6,2013,August,8,2015,819,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061010800
499,Broadway & W 60 St,40.7691551,-73.9819184,1,June,6,2013,NA,NA,NA,1976,Manhattan,3806,Upper West Side & West Side,Upper West Side,36061014500
2023,E 55 St & Lexington Ave,40.7596809,-73.9703137,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,3606101e4
513,W 56 St & 10 Ave,40.768254,-73.988639,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061013900
379,W 31 St & 7 Ave,40.749156,-73.9916,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010100
327,Vesey Pl & River Terrace,40.7153379,-74.0165835,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061031703
119,Park Ave & St Edwards St,40.6960894,-73.9780342,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047002901
385,E 55 St & 2 Ave,40.7579732,-73.9660331,0,June,6,2013,March,3,2018,1762,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061010800
505,6 Ave & W 33 St,40.7490127,-73.988484,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010100
120,Lexington Ave & Classon Ave,40.6867679,-73.9592817,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4003,Bedford-Stuyvesant,Bedford Stuyvesant,36047023300
520,W 52 St & 5 Ave,40.7599226,-73.9764852,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010400
546,E 30 St & Park Ave S,40.7444492,-73.9830353,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061007200
422,W 59 St & 10 Ave,40.770513,-73.988038,1,June,6,2013,NA,NA,NA,1976,Manhattan,3806,Upper West Side & West Side,Upper West Side,36061014700
153,E 40 St & 5 Ave,40.7520623,-73.9816324,0,June,6,2013,October,10,2017,1611,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061008200
195,Liberty St & Broadway,40.7090562,-74.0104338,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000700
407,Henry St & Poplar St,40.700469,-73.991454,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047000100
331,Pike St & Monroe St,40.7117311,-73.9919304,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000600
320,Leonard St & Church St,40.717571,-74.005549,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003300
2010,Grand St & Greene St,40.7216548,-74.0023474,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061004700
255,NYCBS Depot - SSP,40.646768,-74.01651,0,June,6,2013,May,5,2017,1458,Brooklyn,4012,Sunset Park & Windsor Terrace,Sunset Park,36047002e3
538,E 48 St & Madison Ave,40.75666,-73.976684,0,June,6,2013,October,10,2015,880,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009400
532,S 5 Pl & S 5 St,40.710451,-73.960876,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047052300
526,E 33 St & 5 Ave,40.7476595,-73.9849071,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061007400
352,W 56 St & 6 Ave,40.7634061,-73.9772248,0,June,6,2013,December,12,2016,1307,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010400
411,E 6 St & Avenue D,40.7222809,-73.9766871,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061002e3
232,Cadman Plaza E & Tillary St,40.6959768,-73.9901489,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047001300
257,Lispenard St & Broadway,40.7193923,-74.0024721,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003300
421,Clermont Ave & Park Ave,40.695734,-73.9712967,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047018700
315,South St & Gouverneur Ln,40.7035538,-74.0067023,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000700
351,Front St & Maiden Ln,40.7053095,-74.0061257,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000700
373,Willoughby Ave & Walworth St,40.6933172,-73.95382,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4003,Bedford-Stuyvesant,Bedford Stuyvesant,36047024100
340,Madison St & Clinton St,40.7126904,-73.9877632,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000600
267,Broadway & W 36 St,40.7509771,-73.9876543,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010900
415,Pearl St & Hanover Square,40.7047177,-74.0092603,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000700
533,Broadway & W 38 St,40.7529964,-73.9872162,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061011300
147,Greenwich St & Warren St,40.715422,-74.0112198,0,June,6,2013,May,5,2017,1458,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061002100
360,William St & Pine St,40.7071794,-74.0088731,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061000700
304,Broadway & Battery Pl,40.7046333,-74.0136171,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061001300
450,W 49 St & 8 Ave,40.7622721,-73.9878821,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061012700
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047055500
434,9 Ave & W 18 St,40.7431745,-74.0036644,0,June,6,2013,November,11,2017,1642,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061008300
322,Clinton St & Tillary St,40.696192,-73.991218,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047000502
496,E 16 St & 5 Ave,40.7372619,-73.9923897,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061005200
2021,W 45 St & 8 Ave,40.7592912,-73.9885965,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061012100
436,Hancock St & Bedford Ave,40.6821656,-73.9539903,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047022700
390,Duffield St & Willoughby St,40.6922159,-73.9842844,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047001500
284,Greenwich Ave & 8 Ave,40.7390169,-74.0026376,0,June,6,2013,April,4,2018,1793,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061007700
419,Carlton Ave & Park Ave,40.6958071,-73.9735557,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047018501
279,Peck Slip & Front St,40.707873,-74.00167,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061001501
289,Monroe St & Classon Ave,40.6845683,-73.9588108,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047022900
144,Nassau St & Navy St,40.698399,-73.9806891,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047002300
341,Stanton St & Mangin St,40.7178214,-73.9762894,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061001002
245,Myrtle Ave & St Edwards St,40.6932702,-73.9770387,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003100
343,Clinton Ave & Flushing Ave,40.69794,-73.9698685,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047054300
408,Market St & Cherry St,40.7107623,-73.994004,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061000800
440,E 45 St & 3 Ave,40.7525543,-73.9728263,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061009e3
524,W 43 St & 6 Ave,40.7552731,-73.9831694,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009600
339,Avenue D & E 12 St,40.7258061,-73.9742249,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061002400
484,W 44 St & 5 Ave,40.7550025,-73.9801444,1,June,6,2013,NA,NA,NA,1976,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009600
3014,3969.TEMP (Bike The Branches - Central Branch),40.722852,-73.959114,0,June,6,2013,May,5,2016,1093,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047055700
467,Dean St & 4 Ave,40.6831249,-73.9789514,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4005,"Park Slope, Carroll Gardens & Red Hook",Park Slope/Carroll Gardens,36047012901
443,Bedford Ave & S 9 St,40.7085307,-73.9640896,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047054700
2001,Sands St & Navy St,40.699773,-73.979927,0,June,6,2013,June,6,2018,1854,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047054300
137,E 56 St & Madison Ave,40.761628,-73.972924,0,June,6,2013,November,11,2016,1277,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061010200
372,Franklin Ave & Myrtle Ave,40.6945461,-73.9580137,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4003,Bedford-Stuyvesant,Bedford Stuyvesant,36047123700
228,E 48 St & 3 Ave,40.7546011,-73.9718789,1,June,6,2013,NA,NA,NA,1976,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061009200
431,Hanover Pl & Livingston St,40.6886464,-73.9826343,0,June,6,2013,September,9,2015,850,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003700
2005,Railroad Ave & Kay Ave,40.7053119,-73.9710006,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047054300
318,E 43 St & Vanderbilt Ave,40.7532016,-73.9779874,0,June,6,2013,October,10,2015,880,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061009400
302,Avenue D & E 3 St,40.7208283,-73.9779317,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061002e3
218,Gallatin Pl & Livingston St,40.6902844,-73.9870711,0,June,6,2013,December,12,2015,941,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047003700
400,Pitt St & Stanton St,40.7192608,-73.9817802,1,June,6,2013,NA,NA,NA,1976,Manhattan,3809,Chinatown & Lower East Side,Lower East Side/Chinatown,36061002201
248,Laight St & Hudson St,40.7218538,-74.0077178,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003300
387,Centre St & Chambers St,40.7127327,-74.0046073,1,June,6,2013,NA,NA,NA,1976,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061003100
3000,MLSWKiosk,40.755467,-73.986536,0,June,6,2013,June,6,2013,28,Manhattan,3807,"Chelsea, Clinton & Midtown Business District",Chelsea/Clinton/Midtown,36061011300
263,Elizabeth St & Hester St,40.7175908,-73.9962244,0,June,6,2013,September,9,2016,1216,Manhattan,3810,"Battery Park City, Greenwich Village & Soho",Greenwich Village/Financial District,36061004100
160,E 37 St & Lexington Ave,40.748158,-73.978462,0,June,6,2013,September,9,2016,1216,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061008e3
409,DeKalb Ave & Skillman St,40.6906495,-73.9564311,1,June,6,2013,NA,NA,NA,1976,Brooklyn,4003,Bedford-Stuyvesant,Bedford Stuyvesant,36047023300
2017,E 43 St & 2 Ave,40.7502239,-73.9712141,0,July,7,2013,February,2,2017,1339,Manhattan,3808,"Murray Hill, Gramercy & Stuyvesant Town",Stuyvesant Town/Turtle Bay,36061008800
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,0,July,7,2015,September,9,2018,1186,Brooklyn,4004,Brooklyn Heights & Fort Greene,Brooklyn Heights/Fort Greene,36047000301
3016,Kent Ave & N 7 St,40.7710519,-73.9643383,1,August,8,2015,NA,NA,NA,1185,Manhattan,3805,Upper East Side,Upper East Side,36061013e3
3120,Center Blvd & Borden Ave,40.74,-73.961,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081000100
3130,21 St & Queens Plaza North,40.7532596,-73.9433579,1,August,8,2015,NA,NA,NA,1185,Queens,4101,Astoria & Long Island City,Astoria,36081002500
3125,45 Rd & 11 St,40.7470859,-73.9497723,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081000700
3126,44 Dr & Jackson Ave,40.7471823,-73.9432635,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081001900
3129,Queens Plaza North & Crescent St,40.7511017,-73.9407372,1,August,8,2015,NA,NA,NA,1185,Queens,4101,Astoria & Long Island City,Astoria,36081003300
3117,Franklin St & Dupont St,40.73564,-73.95866,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047056300
3124,46 Ave & 5 St,40.74731,-73.95451,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081000100
3121,Jackson Ave & 46 Rd,40.7452477,-73.9473328,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081000700
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047057500
3108,Nassau Ave & Russell St,40.72557,-73.94434,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047059100
3119,Vernon Blvd & 50 Ave,40.7423274,-73.9541175,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081000700
3112,Milton St & Franklin St,40.72906,-73.95779,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047056500
3127,9 St & 44 Rd,40.74966,-73.9521,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081001900
3115,India St & Manhattan Ave,40.7323219,-73.9550858,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047056300
3109,Banker St & Meserole Ave,40.72606,-73.95621,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047056100
3110,Meserole Ave & Manhattan Ave,40.7270858,-73.9529912,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047056100
3111,Norman Ave & Leonard St - 2,40.7258483,-73.9506489,0,August,8,2015,July,7,2017,728,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047057300
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047057900
3107,Bedford Ave & Nassau Ave,40.7231165,-73.9521232,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047051700
3102,Driggs Ave & Lorimer St,40.7217913,-73.9504154,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047051500
3098,Leonard St & Bayard St,40.71928,-73.94861,0,August,8,2015,February,2,2017,578,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047051500
3103,N 11 St & Wythe Ave,40.7215327,-73.9578236,0,August,8,2015,May,5,2018,1032,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047055700
3101,N 12 St & Bedford Ave,40.7207982,-73.9548471,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047051700
3123,31 St & Thomson Ave,40.7446974,-73.9354038,1,August,8,2015,NA,NA,NA,1185,Queens,4109,Sunnyside & Woodside,Sunnyside/Woodside,36081017900
3092,Berry St & N 8 St,40.7190095,-73.9585252,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047055300
3087,Metropolitan Ave & Meeker Ave,40.7141331,-73.9523439,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047050100
3104,KentAve&N7 St,40.7205766,-73.9615023,0,August,8,2015,March,3,2016,241,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047055700
3088,Union Ave & Jackson St,40.7160751,-73.952029,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047051900
3090,N 8 St & Driggs Ave,40.7177459,-73.956001,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047051700
3094,Graham Ave & Withers St,40.7169811,-73.9448592,1,August,8,2015,NA,NA,NA,1185,Brooklyn,4001,Greenpoint & Williamsburg,Williamsburg/Greenpoint,36047049700
